id,email,first_name,last_name,account_tier,account_status,company_name,company_size,industry,uses_cloud_sync,uses_team_chat,uses_data_hub,country_code,timezone,created_at,updated_at,last_login_at,trial_started_at,trial_ended_at,signup_source,utm_source,utm_medium,utm_campaign,referral_code,is_test_user,is_internal_user,email_verified,phone_verified,deleted_at
595,brandonwilliamson@example.net,Jorge,Davis,professional,active,Jackson-Bradley,201-500,Finance,True,False,True,AL,America/St_Vincent,2024-03-18T14:18:29,2024-03-18T14:18:29,2025-03-12T18:50:14,2024-03-18T14:18:29,2024-04-01T14:18:29,api,google,organic,campaign_8,,False,False,True,False,
596,fwilcox@example.org,Jeffrey,Harris,enterprise,churned,Roberts-Snyder,500+,Healthcare,False,False,True,CO,Pacific/Nauru,2025-08-04T12:57:09,2025-08-04T12:57:09,2025-10-05T14:35:45,2025-08-04T12:57:09,,mobile_app,direct,organic,campaign_18,,False,False,True,False,
597,wandacampbell@example.net,Jaime,White,free,churned,Johnson LLC,500+,Healthcare,True,True,False,GW,Asia/Saigon,2025-06-06T12:06:11,2025-06-06T12:06:11,2025-10-06T23:16:01,2025-06-06T12:06:11,,referral,referral,organic,campaign_20,,False,False,True,False,
598,mikesutton@example.com,Christopher,Harrison,enterprise,inactive,Mccann-Sanders,201-500,Education,True,False,True,GH,America/St_Lucia,2024-03-17T00:05:59,2024-03-17T00:05:59,,,2024-03-31T00:05:59,api,facebook,organic,campaign_13,,False,False,True,True,
599,qfitzgerald@example.org,Cody,Brown,professional,suspended,Galvan-Ruiz,1-10,Manufacturing,False,False,True,MH,Asia/Samarkand,2024-03-09T05:23:22,2024-03-09T05:23:22,2025-03-28T13:44:56,2024-03-09T05:23:22,,mobile_app,facebook,organic,campaign_13,,False,False,True,False,
600,kingchristine@example.com,Tiffany,Lambert,free,churned,Donaldson PLC,500+,Manufacturing,False,False,False,BB,America/Port_of_Spain,2023-09-25T14:42:57,2023-09-25T14:42:57,2023-11-09T17:26:33,2023-09-25T14:42:57,,website,referral,social,campaign_1,,False,False,True,False,
601,geoffrey75@example.com,David,Stewart,professional,active,"Hamilton, Green and Edwards",500+,Manufacturing,False,True,True,CN,Pacific/Guadalcanal,2023-05-22T07:28:28,2023-05-22T07:28:28,2024-05-28T01:47:47,,2023-06-05T07:28:28,referral,linkedin,organic,campaign_10,,False,False,True,False,
602,sara44@example.net,Maria,Mcintosh,enterprise,inactive,"Edwards, Stafford and Stewart",11-50,Retail,True,False,True,RW,Europe/Prague,2025-11-28T01:06:20,2025-11-28T01:06:20,2025-12-04T19:50:59,,,mobile_app,referral,social,campaign_13,,False,False,True,True,
603,lopezbrian@example.org,Barry,Green,free,churned,"Mcdonald, Wilson and Woodard",201-500,Manufacturing,True,False,False,SA,America/Barbados,2023-07-07T22:32:05,2023-07-07T22:32:05,2023-09-07T22:21:19,2023-07-07T22:32:05,2023-07-21T22:32:05,mobile_app,direct,cpc,campaign_4,,False,False,True,True,
604,vanessa87@example.com,Trevor,Singleton,starter,suspended,Martinez Inc,201-500,Manufacturing,False,True,True,GA,America/Jamaica,2023-06-23T15:35:58,2023-06-23T15:35:58,2024-05-15T00:08:07,,,website,direct,social,campaign_8,REF6610,False,False,True,True,
605,karencarson@example.net,Patricia,Willis,professional,suspended,"Bolton, Smith and Wang",500+,Technology,True,True,False,EG,America/Managua,2025-12-22T17:32:58,2025-12-22T17:32:58,,2025-12-22T17:32:58,2026-01-05T17:32:58,api,linkedin,organic,campaign_19,,False,False,True,False,
606,kaylarhodes@example.com,Anthony,Maldonado,starter,inactive,"Martinez, Brooks and Hickman",500+,Healthcare,False,False,True,CD,Europe/Vaduz,2025-12-15T18:33:16,2025-12-15T18:33:16,,,,website,linkedin,email,campaign_17,REF9467,False,False,True,False,
607,millermariah@example.net,Timothy,Fuller,starter,suspended,Wheeler-Smith,500+,Healthcare,False,False,True,BD,Africa/Ndjamena,2024-06-18T17:12:39,2024-06-18T17:12:39,2025-06-28T03:19:13,,2024-07-02T17:12:39,website,google,email,campaign_8,,False,False,True,True,
608,stacey92@example.org,Michelle,Solis,starter,suspended,Morris-Brown,201-500,Retail,True,True,True,BN,Asia/Damascus,2023-07-05T18:41:28,2023-07-05T18:41:28,2023-08-25T19:04:29,2023-07-05T18:41:28,,api,referral,cpc,campaign_9,,False,False,True,True,
609,rossgregory@example.com,Christopher,Phelps,enterprise,inactive,Price Group,11-50,Healthcare,True,True,True,JM,Asia/Phnom_Penh,2023-03-28T22:53:30,2023-03-28T22:53:30,2025-03-06T10:15:59,,2023-04-11T22:53:30,api,referral,email,campaign_3,REF2043,False,False,True,False,
610,evanslaurie@example.net,Lindsay,Collins,starter,inactive,"Munoz, Howard and Davis",500+,Education,False,False,True,MN,Asia/Singapore,2023-11-19T16:48:43,2023-11-19T16:48:43,2024-02-07T01:19:00,2023-11-19T16:48:43,2023-12-03T16:48:43,referral,direct,cpc,campaign_15,,False,False,True,False,
611,ygriffin@example.com,Joseph,Burke,professional,active,Avila LLC,500+,Retail,True,False,True,VE,Africa/Asmera,2025-01-26T21:16:33,2025-01-26T21:16:33,2025-09-30T11:16:34,2025-01-26T21:16:33,,website,linkedin,social,campaign_20,,False,False,True,False,
612,gdavis@example.com,Teresa,Rhodes,professional,suspended,"Parks, Moore and Simpson",500+,Finance,False,False,False,ZM,Asia/Phnom_Penh,2024-03-16T19:10:45,2024-03-16T19:10:45,2024-06-11T09:07:53,2024-03-16T19:10:45,2024-03-30T19:10:45,mobile_app,google,email,campaign_17,,False,False,True,False,
613,taylor17@example.com,Edgar,Anderson,free,churned,Skinner-Mills,51-200,Manufacturing,True,True,True,KE,Africa/Tunis,2024-04-18T05:50:20,2024-04-18T05:50:20,2024-09-30T20:28:53,2024-04-18T05:50:20,,mobile_app,google,email,campaign_20,,False,False,True,False,
614,lowerywilliam@example.net,Roger,Davis,starter,inactive,"Cortez, Hess and Kelly",500+,Manufacturing,True,False,False,TV,America/Manaus,2024-09-07T12:53:50,2024-09-07T12:53:50,2025-07-28T08:38:50,2024-09-07T12:53:50,,api,direct,email,campaign_12,,False,False,True,True,
615,wilsondorothy@example.org,Kristi,Cameron,professional,churned,Miller Ltd,500+,Retail,False,True,False,KG,Asia/Kuwait,2024-11-29T14:19:29,2024-11-29T14:19:29,,2024-11-29T14:19:29,2024-12-13T14:19:29,referral,direct,email,campaign_1,REF4313,False,False,True,False,
616,qhanson@example.com,Tammy,Savage,free,suspended,Clark Inc,201-500,Retail,False,True,True,AE,America/Montevideo,2024-08-03T04:09:51,2024-08-03T04:09:51,2025-07-11T00:16:53,2024-08-03T04:09:51,,referral,facebook,email,campaign_16,REF8698,False,False,True,True,
617,hamiltonandrew@example.com,Darryl,Jackson,enterprise,inactive,Stevens-Sullivan,51-200,Education,False,True,True,KM,Europe/Zurich,2024-08-28T22:36:11,2024-08-28T22:36:11,,2024-08-28T22:36:11,2024-09-11T22:36:11,mobile_app,linkedin,cpc,campaign_16,,False,False,True,True,
618,christine95@example.net,Emily,Vaughn,starter,inactive,Ballard-Miller,500+,Healthcare,True,True,False,CR,Europe/Tirane,2024-10-04T18:44:19,2024-10-04T18:44:19,2025-12-23T15:15:31,2024-10-04T18:44:19,2024-10-18T18:44:19,api,google,organic,campaign_3,REF6143,False,False,True,True,
619,cabreraheather@example.org,Michele,Clark,starter,suspended,"Thomas, Allen and Wilkinson",201-500,Finance,False,False,False,SO,Africa/Addis_Ababa,2023-11-30T16:48:08,2023-11-30T16:48:08,2025-01-06T01:59:05,,2023-12-14T16:48:08,website,facebook,cpc,campaign_14,,False,False,True,True,
620,kayla27@example.com,Andrew,Martin,professional,active,Rodgers Group,500+,Retail,True,False,False,RU,Pacific/Palau,2023-04-04T15:38:17,2023-04-04T15:38:17,2024-09-04T02:50:08,2023-04-04T15:38:17,2023-04-18T15:38:17,website,referral,cpc,campaign_18,,False,False,True,False,
621,mrichards@example.com,Ashley,Bass,starter,active,Cook Inc,201-500,Healthcare,False,False,True,ZM,America/St_Lucia,2024-12-28T16:57:44,2024-12-28T16:57:44,2025-02-23T10:15:41,,2025-01-11T16:57:44,mobile_app,referral,social,campaign_1,,False,False,True,False,
622,vallison@example.net,Caitlin,Spencer,starter,suspended,Johnson-Ross,201-500,Finance,False,True,False,SG,Europe/Simferopol,2023-01-14T06:18:58,2023-01-14T06:18:58,2025-10-25T14:45:49,2023-01-14T06:18:58,2023-01-28T06:18:58,api,referral,organic,campaign_7,REF4377,False,False,True,False,
623,jenniferrice@example.com,Barbara,Tran,starter,suspended,Orozco-Butler,1-10,Healthcare,False,True,True,PY,Africa/Abidjan,2023-03-03T06:53:56,2023-03-03T06:53:56,2023-11-11T22:45:02,2023-03-03T06:53:56,,referral,linkedin,cpc,campaign_5,REF8203,False,False,True,False,
624,shane60@example.org,Keith,Lee,enterprise,active,Kim-Romero,201-500,Retail,False,True,True,TZ,Asia/Vientiane,2023-11-21T00:35:17,2023-11-21T00:35:17,2024-06-01T15:51:05,,,website,facebook,organic,campaign_4,REF6871,False,False,True,False,
625,sanderson@example.net,Jennifer,Moyer,professional,churned,"Delgado, Ward and Kennedy",51-200,Education,True,False,True,DK,Pacific/Efate,2023-05-22T00:55:58,2023-05-22T00:55:58,,2023-05-22T00:55:58,,website,linkedin,email,campaign_10,REF8113,False,False,True,False,
626,hannah17@example.org,Glen,Moore,enterprise,churned,Garcia-Perry,1-10,Healthcare,False,True,True,SA,Pacific/Tarawa,2023-05-12T04:34:44,2023-05-12T04:34:44,2024-02-11T16:58:43,2023-05-12T04:34:44,,referral,facebook,social,campaign_2,,False,False,True,True,
627,angelakidd@example.com,Nicole,Kelly,enterprise,inactive,Thompson PLC,201-500,Finance,True,True,True,AU,Africa/Bujumbura,2024-07-31T10:07:51,2024-07-31T10:07:51,2024-10-24T09:20:15,2024-07-31T10:07:51,,referral,linkedin,social,campaign_12,REF5344,False,False,False,False,
628,owilson@example.org,Anna,Tucker,enterprise,active,Glover-Hammond,11-50,Retail,True,False,True,TH,Asia/Baghdad,2023-02-14T06:26:27,2023-02-14T06:26:27,2023-03-09T11:23:13,2023-02-14T06:26:27,,mobile_app,google,cpc,campaign_16,,False,False,True,False,
629,mccarthysara@example.com,Lauren,Estes,free,suspended,Villegas PLC,201-500,Retail,False,True,False,VA,America/Regina,2025-07-26T03:34:35,2025-07-26T03:34:35,2025-10-05T03:18:55,2025-07-26T03:34:35,2025-08-09T03:34:35,website,direct,social,campaign_19,,False,False,True,True,
630,romerogary@example.org,Monica,Bartlett,free,active,Chandler Ltd,201-500,Healthcare,True,True,True,PA,Africa/Khartoum,2023-12-17T09:10:55,2023-12-17T09:10:55,2025-07-06T09:55:57,2023-12-17T09:10:55,,mobile_app,referral,email,campaign_5,,False,False,True,True,
631,mooremichael@example.org,David,Harris,enterprise,active,Hammond-Smith,11-50,Finance,True,True,True,PY,Europe/Riga,2023-02-23T04:00:43,2023-02-23T04:00:43,2024-02-27T14:55:55,,,mobile_app,direct,email,campaign_7,,False,False,True,False,
632,christopherwatson@example.com,Michael,Ortega,enterprise,suspended,Mullins PLC,500+,Retail,True,False,False,NL,America/Guatemala,2023-11-30T17:40:25,2023-11-30T17:40:25,2024-09-15T04:09:51,,2023-12-14T17:40:25,mobile_app,referral,social,campaign_4,,False,False,True,False,
633,agutierrez@example.com,Stephanie,Black,enterprise,active,"Cox, Johnson and Thomas",500+,Finance,True,True,False,AG,America/St_Vincent,2024-07-21T15:55:43,2024-07-21T15:55:43,2024-10-23T02:04:05,2024-07-21T15:55:43,,api,linkedin,social,campaign_14,,False,False,True,True,
634,morganrichard@example.org,Ryan,Long,enterprise,inactive,Keller Ltd,11-50,Manufacturing,True,True,True,CZ,Europe/Istanbul,2023-10-11T16:16:58,2023-10-11T16:16:58,2025-04-13T11:59:30,2023-10-11T16:16:58,2023-10-25T16:16:58,website,referral,email,campaign_18,,False,False,True,False,
635,robert84@example.net,Julia,Blankenship,starter,inactive,Wilcox PLC,11-50,Education,False,True,False,VA,Asia/Nicosia,2023-06-05T13:25:04,2023-06-05T13:25:04,,2023-06-05T13:25:04,,mobile_app,referral,social,campaign_16,,False,False,True,False,
636,ischneider@example.net,Kristina,Pearson,professional,inactive,"Reed, Cain and Wong",500+,Education,True,True,False,FJ,Pacific/Tarawa,2024-01-26T10:13:59,2024-01-26T10:13:59,2025-02-02T23:27:27,2024-01-26T10:13:59,2024-02-09T10:13:59,referral,direct,organic,campaign_14,,False,False,True,False,
637,medinapeter@example.net,Jody,Martinez,starter,churned,"Campbell, Davis and Arnold",1-10,Manufacturing,True,True,False,SK,Europe/Riga,2024-03-05T02:08:55,2024-03-05T02:08:55,2024-10-05T01:17:13,2024-03-05T02:08:55,,website,referral,email,campaign_17,,False,False,True,True,
638,johnsonlaura@example.net,Jonathan,Collier,free,churned,Barber-Benitez,11-50,Technology,False,False,True,CG,Europe/Madrid,2024-04-09T04:53:58,2024-04-09T04:53:58,2024-10-24T14:52:36,,,referral,direct,email,campaign_8,,False,False,True,True,
639,jordan85@example.org,Brandon,Curtis,starter,churned,West PLC,201-500,Retail,True,True,False,LK,Asia/Kabul,2024-07-17T04:49:14,2024-07-17T04:49:14,2025-02-16T11:19:43,2024-07-17T04:49:14,2024-07-31T04:49:14,api,direct,email,campaign_12,,False,False,True,False,
640,tonya99@example.net,Patricia,Burton,starter,churned,"Richard, Hall and Evans",51-200,Technology,False,False,False,TL,America/St_Vincent,2025-02-07T22:02:45,2025-02-07T22:02:45,,,2025-02-21T22:02:45,website,referral,cpc,campaign_4,REF4909,False,False,True,True,
641,pstone@example.org,Mark,Aguilar,enterprise,active,Gibson-Thomas,51-200,Manufacturing,False,False,True,NO,Africa/Lagos,2024-10-17T06:56:13,2024-10-17T06:56:13,2025-09-17T16:13:22,2024-10-17T06:56:13,,referral,google,email,campaign_4,,False,False,False,False,
642,brownpamela@example.com,Jason,Miller,professional,suspended,"Fox, Chapman and Stone",51-200,Finance,False,False,True,MY,Asia/Calcutta,2024-01-29T19:41:43,2024-01-29T19:41:43,2025-07-25T19:56:46,2024-01-29T19:41:43,,referral,facebook,email,campaign_13,REF3818,False,False,True,False,
643,sbarajas@example.com,Jessica,Butler,starter,suspended,Thomas and Sons,51-200,Technology,True,False,False,RU,America/St_Lucia,2025-08-15T13:09:33,2025-08-15T13:09:33,2025-12-17T17:19:43,,,api,direct,email,campaign_11,REF6922,False,False,True,False,
644,tammypalmer@example.net,David,Lewis,starter,suspended,Johnson-Moore,500+,Manufacturing,False,True,False,TJ,Asia/Ulaanbaatar,2023-06-23T04:17:53,2023-06-23T04:17:53,2023-10-19T03:22:23,,,mobile_app,linkedin,organic,campaign_11,,False,False,True,False,
645,xrodriguez@example.net,Keith,Mills,free,suspended,Watson LLC,11-50,Retail,True,True,True,KI,Africa/Nairobi,2024-04-01T13:50:35,2024-04-01T13:50:35,2024-10-31T05:37:36,,,referral,facebook,organic,campaign_15,,False,False,False,False,
646,moodydouglas@example.net,Robert,Zuniga,enterprise,churned,Small-Lewis,201-500,Education,True,False,True,SZ,Africa/Kigali,2023-02-02T06:30:32,2023-02-02T06:30:32,2025-07-23T15:52:01,2023-02-02T06:30:32,2023-02-16T06:30:32,mobile_app,linkedin,email,campaign_9,,False,False,True,False,
647,kelleycarlos@example.org,Robert,Berry,professional,active,"Chavez, Morgan and Bennett",11-50,Healthcare,True,True,True,WS,Asia/Samarkand,2025-04-19T10:25:14,2025-04-19T10:25:14,2025-11-02T12:13:59,2025-04-19T10:25:14,2025-05-03T10:25:14,website,referral,organic,campaign_12,REF4669,False,False,True,False,
648,williammurray@example.com,Elizabeth,Hernandez,enterprise,churned,"Nguyen, Marsh and Beck",500+,Retail,True,True,True,NE,Africa/Blantyre,2025-08-19T06:45:27,2025-08-19T06:45:27,2025-12-05T19:52:04,2025-08-19T06:45:27,2025-09-02T06:45:27,mobile_app,facebook,cpc,campaign_12,,False,False,True,True,
649,cmorgan@example.net,Pamela,Fitzgerald,enterprise,churned,"Davis, Martin and Johnson",11-50,Retail,True,False,False,ZM,America/St_Kitts,2023-02-12T20:08:38,2023-02-12T20:08:38,2025-12-26T21:34:33,2023-02-12T20:08:38,,mobile_app,facebook,email,campaign_1,REF1867,False,False,True,False,
650,schneiderchristopher@example.net,Amber,Todd,free,churned,"Boyd, Christensen and Shaw",11-50,Manufacturing,True,True,True,AM,America/Santiago,2023-04-21T07:34:16,2023-04-21T07:34:16,2023-06-06T02:56:48,2023-04-21T07:34:16,,website,linkedin,cpc,campaign_4,REF7347,False,False,True,False,
651,hilljamie@example.net,Mary,Riley,starter,active,Roman PLC,51-200,Healthcare,True,False,False,LI,Africa/Maputo,2024-06-17T06:58:40,2024-06-17T06:58:40,2024-11-07T15:32:40,,,api,google,email,campaign_15,REF9583,False,False,True,False,
652,batkins@example.com,Samuel,Perry,free,suspended,"Stewart, Scott and Wilson",1-10,Finance,True,True,True,BZ,America/Paramaribo,2025-05-15T11:15:06,2025-05-15T11:15:06,2025-09-11T09:50:16,,2025-05-29T11:15:06,api,google,organic,campaign_7,,False,False,True,True,
653,douglas41@example.org,Kristopher,Russell,starter,suspended,Brown LLC,500+,Finance,False,True,True,EG,America/Argentina/Buenos_Aires,2023-05-31T15:08:46,2023-05-31T15:08:46,2025-04-22T01:55:02,,,website,linkedin,email,campaign_4,,False,False,True,True,
654,peter52@example.com,Patricia,Scott,starter,inactive,Williams and Sons,500+,Healthcare,False,False,False,GB,Africa/Kampala,2025-02-12T01:46:33,2025-02-12T01:46:33,2025-10-29T18:33:32,2025-02-12T01:46:33,,api,facebook,organic,campaign_16,,False,False,True,True,
655,gromero@example.com,Stacy,Adams,free,active,Marshall-Russell,51-200,Education,False,True,False,RO,Europe/Vienna,2025-01-16T07:28:56,2025-01-16T07:28:56,2025-07-09T06:15:19,2025-01-16T07:28:56,,mobile_app,direct,social,campaign_13,,False,False,True,False,
656,robinsmith@example.net,Tabitha,Leonard,enterprise,suspended,Hines Ltd,201-500,Healthcare,True,True,True,CN,Pacific/Kiritimati,2025-08-05T01:53:34,2025-08-05T01:53:34,2025-10-03T17:10:29,2025-08-05T01:53:34,2025-08-19T01:53:34,referral,linkedin,cpc,campaign_18,,False,False,True,False,
657,ogriffin@example.net,James,Faulkner,free,churned,Fernandez-Jackson,500+,Education,True,False,True,HN,Africa/Mogadishu,2025-04-15T09:16:58,2025-04-15T09:16:58,2025-05-23T16:46:27,2025-04-15T09:16:58,,referral,linkedin,cpc,campaign_7,,False,False,True,False,
658,dwilliams@example.net,Keith,Stanton,starter,active,Brown Group,51-200,Technology,True,False,True,IR,America/Chicago,2024-08-15T14:55:50,2024-08-15T14:55:50,2025-02-09T00:05:23,2024-08-15T14:55:50,2024-08-29T14:55:50,website,facebook,organic,campaign_20,,False,False,True,False,
659,okidd@example.org,Brenda,Dixon,professional,inactive,Martin PLC,51-200,Retail,True,False,False,TM,Africa/Porto-Novo,2025-06-05T07:15:46,2025-06-05T07:15:46,2025-08-17T21:29:53,2025-06-05T07:15:46,,website,direct,cpc,campaign_15,,False,False,True,False,
660,fosterdavid@example.org,Jessica,Lutz,enterprise,active,Clark-Wagner,11-50,Education,False,True,False,LB,Asia/Aqtobe,2023-09-04T21:06:35,2023-09-04T21:06:35,2025-05-15T11:15:03,,,api,google,cpc,campaign_13,REF4311,False,False,True,False,
661,tiffany74@example.org,Eileen,Morris,free,churned,Stevens PLC,201-500,Technology,True,True,True,LS,Asia/Yerevan,2023-07-17T11:11:30,2023-07-17T11:11:30,2024-04-29T01:02:32,,2023-07-31T11:11:30,website,facebook,social,campaign_20,,False,False,True,True,
662,lynchadam@example.org,Emily,Gutierrez,starter,inactive,"Warner, Farmer and Medina",51-200,Technology,True,True,False,CF,Africa/Bangui,2025-10-26T17:50:12,2025-10-26T17:50:12,2025-11-20T02:14:53,2025-10-26T17:50:12,,referral,google,social,campaign_13,,False,False,True,False,
663,staffordlisa@example.com,Emily,Gomez,professional,churned,Carey-Howard,1-10,Retail,True,True,False,EE,Europe/Monaco,2023-10-29T21:29:11,2023-10-29T21:29:11,2024-06-08T14:27:47,2023-10-29T21:29:11,,website,google,social,campaign_17,,False,False,True,True,
664,fordsharon@example.com,Albert,Paul,free,inactive,Becker-Fletcher,1-10,Manufacturing,True,True,False,FI,Africa/Gaborone,2024-07-29T08:28:28,2024-07-29T08:28:28,,,,website,facebook,cpc,campaign_19,,False,True,True,False,
665,jimsnyder@example.com,Benjamin,Vasquez,enterprise,suspended,"Mann, Clark and Gonzalez",500+,Retail,False,True,False,DZ,Asia/Kuala_Lumpur,2025-06-06T18:45:40,2025-06-06T18:45:40,2025-10-18T19:45:26,2025-06-06T18:45:40,2025-06-20T18:45:40,mobile_app,facebook,social,campaign_18,REF4667,False,False,True,False,
666,ashley72@example.net,James,Rodgers,professional,inactive,"Fleming, Cunningham and Jones",51-200,Manufacturing,True,False,False,CN,Europe/Zurich,2024-08-26T10:31:54,2024-08-26T10:31:54,2025-08-18T16:17:12,2024-08-26T10:31:54,2024-09-09T10:31:54,referral,direct,organic,campaign_12,,False,False,True,False,
